,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204
67,3324102978.0,12.0,21.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,28.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,10.0,2.0,0.0,2.0,3.0,8.0,1.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0,7.0,5.0,0.0,0.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,6.0,13.0,0.0,0.0,12.0,1.0,4.0,3.0,3.0,3.0,2.0,6.0,3.0,2.0,9.0,4.0,0.0,0.0,10.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,8.0,7.0,2.0,6.0,11.0,11.0,10.0,11.0,2.0,6.0,0.0,14.0,3.0,10.0,13.0,6.0,0.0,13.0,10.0,0.0,0.0,7.0,0.0,7.0,4.0,0.0,7.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,8.0,14.0,0.0,3.0,0.0,0.0,9.0,16.0,16.0,1.0,2.0,9.0,0.0,0.0,2.0,5.0,5.0,2.0,3.0,11.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,12.0,4.0,1.0,3.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0
68,342877615.0,0.0,5.0,0.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,8.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,343578786.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0
70,3470224777.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,3482859734.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,65.0,28.0,0.0,6.0,1.0,54.0,0.0,31.0,17.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,69.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,14.0,5.0,2.0,21.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,168.0,0.0,0.0,19.0,3.0,0.0,7.0,1.0,0.0,0.0,51.0,5.0,8.0,1.0,58.0,8.0,104.0,17.0,8.0,1.0,22.0,19.0,90.0,45.0,6.0,0.0,28.0,9.0,6.0,2.0,53.0,24.0,0.0,1.0,13.0,69.0,14.0,14.0,15.0,5.0,2.0,0.0,18.0,34.0,14.0,81.0,12.0,24.0,137.0,42.0,13.0,20.0,42.0,0.0,79.0,0.0,85.0,129.0,1.0,5.0,1.0,68.0,0.0,117.0,7.0,30.0,112.0,7.0,21.0,28.0,45.0,0.0,0.0,5.0,11.0,20.0,0.0,34.0,19.0,73.0,72.0,0.0,8.0,164.0,12.0,61.0,12.0,30.0,10.0,127.0,0.0,0.0,54.0,57.0,22.0,109.0,17.0,90.0,69.0,19.0,15.0,72.0,104.0,21.0,23.0,13.0,0.0
72,349470894.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3670000693.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,36746169.0,0.0,20.0,0.0,3.0,25.0,12.0,3.0,3.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,13.0,1.0,9.0,5.0,0.0,0.0,3.0,0.0,2.0,16.0,2.0,15.0,3.0,1.0,1.0,0.0,10.0,15.0,0.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,11.0,1.0,0.0,0.0,8.0,0.0,3.0,3.0,1.0,3.0,8.0,1.0,0.0,10.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,6.0,0.0,1.0,1.0,12.0,0.0,3.0,3.0,0.0,31.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0,6.0,3.0,7.0,11.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,14.0,8.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,36899782.0,2.0,13.0,0.0,5.0,14.0,10.0,2.0,2.0,4.0,0.0,0.0,6.0,5.0,0.0,2.0,19.0,4.0,6.0,4.0,0.0,2.0,1.0,1.0,3.0,19.0,2.0,14.0,3.0,2.0,0.0,1.0,20.0,7.0,6.0,3.0,7.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,3.0,14.0,4.0,5.0,2.0,4.0,7.0,5.0,0.0,4.0,11.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,9.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,3.0,5.0,3.0,1.0,4.0,12.0,1.0,3.0,4.0,1.0,21.0,2.0,0.0,1.0,1.0,5.0,5.0,0.0,5.0,15.0,3.0,1.0,2.0,3.0,1.0,15.0,3.0,2.0,24.0,6.0,7.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,4.0,2.0,10.0,5.0,0.0,0.0,23.0,6.0,6.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,9.0,2.0,5.0,1.0,0.0,3.0,3.0,3.0,7.0,3.0,2.0,9.0,6.0,1.0,4.0,5.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,4.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,2.0,7.0,4.0,2.0,3.0,0.0,1.0,12.0,0.0,16.0,2.0,2.0,12.0,0.0,6.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,3.0,11.0,0.0,0.0,2.0,2.0,0.0
76,3704750476.0,9.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,19.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,8.0,1.0,5.0,4.0,20.0,0.0,8.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,5.0,4.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,1.0,7.0,0.0,0.0,31.0,5.0,1.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,19.0,3.0,3.0,2.0,17.0,5.0,30.0,15.0,8.0,2.0,13.0,18.0,4.0,9.0,5.0,0.0,25.0,5.0,9.0,2.0,16.0,11.0,1.0,0.0,5.0,18.0,14.0,10.0,10.0,5.0,1.0,1.0,16.0,20.0,20.0,32.0,15.0,30.0,29.0,3.0,14.0,15.0,15.0,0.0,27.0,0.0,34.0,29.0,1.0,3.0,0.0,25.0,1.0,22.0,4.0,11.0,32.0,4.0,19.0,12.0,35.0,0.0,0.0,3.0,9.0,17.0,0.0,16.0,15.0,16.0,14.0,0.0,3.0,37.0,8.0,19.0,15.0,7.0,8.0,38.0,0.0,0.0,19.0,12.0,14.0,11.0,12.0,16.0,9.0,11.0,11.0,18.0,8.0,13.0,7.0,7.0,0.0
77,377341937.0,0.0,0.0,0.0,6.0,23.0,28.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,11.0,1.0,3.0,0.0,0.0,1.0,12.0,37.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
78,38194288.0,0.0,3.0,0.0,0.0,9.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,3846836299.0,7.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,2.0,15.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,17.0,3.0,11.0,2.0,0.0,19.0,0.0,8.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,17.0,3.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,6.0,2.0,11.0,0.0,9.0,3.0,15.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,23.0,2.0,0.0,10.0,2.0,0.0,4.0,3.0,1.0,0.0,15.0,2.0,3.0,0.0,13.0,1.0,16.0,3.0,2.0,1.0,10.0,10.0,3.0,11.0,5.0,1.0,26.0,3.0,7.0,1.0,13.0,8.0,0.0,1.0,2.0,13.0,6.0,1.0,6.0,4.0,1.0,1.0,7.0,13.0,5.0,23.0,2.0,9.0,14.0,2.0,4.0,5.0,10.0,0.0,19.0,0.0,18.0,16.0,0.0,3.0,1.0,20.0,1.0,19.0,4.0,6.0,21.0,1.0,6.0,12.0,23.0,0.0,1.0,2.0,4.0,3.0,1.0,11.0,7.0,15.0,13.0,2.0,2.0,29.0,10.0,15.0,11.0,5.0,4.0,25.0,0.0,0.0,14.0,9.0,7.0,8.0,10.0,7.0,9.0,4.0,4.0,15.0,3.0,7.0,3.0,4.0,0.0
80,38779210.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
81,39223541.0,8.0,73.0,0.0,4.0,51.0,7.0,9.0,1.0,2.0,6.0,0.0,37.0,15.0,0.0,1.0,12.0,12.0,1.0,11.0,0.0,0.0,2.0,1.0,6.0,34.0,2.0,38.0,7.0,4.0,2.0,0.0,66.0,22.0,20.0,10.0,24.0,3.0,8.0,4.0,5.0,1.0,29.0,1.0,0.0,9.0,70.0,7.0,13.0,27.0,17.0,17.0,15.0,1.0,7.0,13.0,8.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,51.0,12.0,5.0,5.0,3.0,1.0,0.0,6.0,1.0,0.0,12.0,12.0,7.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,17.0,2.0,53.0,4.0,0.0,0.0,1.0,10.0,8.0,0.0,11.0,51.0,3.0,3.0,7.0,5.0,0.0,71.0,5.0,11.0,68.0,11.0,10.0,8.0,23.0,4.0,1.0,3.0,11.0,2.0,10.0,9.0,11.0,1.0,40.0,6.0,2.0,4.0,76.0,18.0,45.0,6.0,7.0,1.0,5.0,4.0,0.0,2.0,2.0,12.0,19.0,5.0,10.0,4.0,0.0,1.0,10.0,14.0,10.0,19.0,9.0,33.0,28.0,2.0,11.0,11.0,4.0,0.0,16.0,1.0,25.0,13.0,2.0,0.0,0.0,16.0,7.0,9.0,5.0,6.0,10.0,2.0,10.0,3.0,18.0,1.0,0.0,5.0,10.0,15.0,20.0,6.0,9.0,6.0,3.0,16.0,3.0,60.0,4.0,16.0,27.0,3.0,32.0,26.0,0.0,0.0,18.0,3.0,5.0,2.0,35.0,11.0,3.0,5.0,10.0,49.0,2.0,5.0,4.0,1.0,0.0
82,394482968.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,6.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.0,5.0,3.0,5.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
